timestamp,temperature_c,vibration_g,current_a,fail_soon
2025-01-01 00:08:36,38.02,0.182,1.074,0
2025-01-01 00:08:37,36.97,0.219,1.092,0
2025-01-01 00:08:38,37.74,0.102,0.79,0
2025-01-01 00:08:39,42.12,0.168,1.059,0
2025-01-01 00:08:40,37.33,0.113,1.038,0
2025-01-01 00:08:41,40.01,0.172,1.082,0
2025-01-01 00:08:42,38.61,0.181,0.976,0
2025-01-01 00:08:43,41.37,0.244,0.969,0
2025-01-01 00:08:44,37.43,0.166,0.942,0
2025-01-01 00:08:45,43.19,0.148,0.974,0
2025-01-01 00:08:46,59.58,0.719,1.477,1
2025-01-01 00:08:47,61.17,0.677,1.321,1
2025-01-01 00:08:48,60.45,0.641,1.313,1
2025-01-01 00:08:49,61.62,0.587,1.383,1
2025-01-01 00:08:50,64.58,0.847,1.331,1
2025-01-01 00:08:51,39.99,0.22,1.009,0
2025-01-01 00:08:52,35.25,0.204,1.051,0
2025-01-01 00:08:53,54.86,0.792,1.521,1
2025-01-01 00:08:54,61.14,0.655,1.75,1
2025-01-01 00:08:55,42.25,0.298,0.813,0
2025-01-01 00:08:56,63.17,0.849,1.173,1
2025-01-01 00:08:57,55.74,0.859,1.494,1
2025-01-01 00:08:58,60.35,0.618,1.378,1
2025-01-01 00:08:59,42.13,0.2,0.787,0
2025-01-01 00:09:00,58.68,0.675,1.426,1
2025-01-01 00:09:01,60.38,0.752,1.146,1
2025-01-01 00:09:02,40.17,0.18,1.022,0
2025-01-01 00:09:03,41.02,0.143,1.279,0
2025-01-01 00:09:04,64.82,0.711,1.422,1
2025-01-01 00:09:05,63.04,0.521,1.334,1
2025-01-01 00:09:06,42.68,0.227,0.905,0
2025-01-01 00:09:07,40.74,0.237,1.114,0
2025-01-01 00:09:08,62.5,0.831,1.539,1
2025-01-01 00:09:09,39.94,0.14,0.991,0
2025-01-01 00:09:10,57.06,0.697,1.329,1
2025-01-01 00:09:11,40.51,0.196,1.415,0
2025-01-01 00:09:12,41.55,0.269,1.111,0
2025-01-01 00:09:13,64.03,0.707,1.552,1
2025-01-01 00:09:14,39.93,0.29,1.043,0
2025-01-01 00:09:15,38.61,0.093,1.116,0
2025-01-01 00:09:16,37.34,0.124,1.132,0
2025-01-01 00:09:17,42.22,0.265,0.801,0
2025-01-01 00:09:18,62.49,0.681,1.535,1
2025-01-01 00:09:19,37.38,0.185,1.083,0
2025-01-01 00:09:20,39.64,0.243,1.062,0
2025-01-01 00:09:21,41.65,0.198,1.072,0
2025-01-01 00:09:22,37.82,0.244,0.774,0
2025-01-01 00:09:23,38.25,0.113,1.041,0
2025-01-01 00:09:24,39.79,0.164,1.078,0
2025-01-01 00:09:25,40.87,0.296,1.094,0
2025-01-01 00:09:26,36.25,0.101,0.785,0
2025-01-01 00:09:27,41.77,0.211,1.033,0
2025-01-01 00:09:28,37.27,0.181,1.039,0
2025-01-01 00:09:29,39.38,0.203,0.987,0
2025-01-01 00:09:30,36.2,0.199,0.934,0
2025-01-01 00:09:31,57.38,0.657,1.395,1
2025-01-01 00:09:32,41.47,0.178,1.211,0
2025-01-01 00:09:33,63.28,0.807,1.256,1
2025-01-01 00:09:34,40.27,0.233,1.065,0
2025-01-01 00:09:35,38.17,0.207,0.901,0
2025-01-01 00:09:36,58.42,0.659,1.581,1
2025-01-01 00:09:37,59.32,0.567,1.347,1
2025-01-01 00:09:38,43.32,0.18,0.917,0
2025-01-01 00:09:39,59.63,0.624,1.188,1
2025-01-01 00:09:40,41.33,0.19,0.999,0
2025-01-01 00:09:41,38.38,0.268,0.866,0
2025-01-01 00:09:42,35.46,0.194,1.061,0
2025-01-01 00:09:43,65.28,0.563,1.706,1
2025-01-01 00:09:44,59.54,0.792,1.386,1
2025-01-01 00:09:45,44.09,0.266,0.889,0
2025-01-01 00:09:46,34.85,0.177,1.13,0
2025-01-01 00:09:47,33.26,0.182,1.152,0
2025-01-01 00:09:48,56.97,0.607,1.643,1
2025-01-01 00:09:49,41.46,0.232,0.944,0
2025-01-01 00:09:50,39.93,0.178,1.066,0
2025-01-01 00:09:51,63.16,0.756,1.27,1
2025-01-01 00:09:52,36.79,0.182,1.029,0
2025-01-01 00:09:53,34.22,0.193,0.988,0
2025-01-01 00:09:54,56.99,0.692,1.237,1
2025-01-01 00:09:55,56.96,0.713,1.409,1
2025-01-01 00:09:56,38.15,0.176,0.932,0
2025-01-01 00:09:57,60.58,0.548,1.519,1
2025-01-01 00:09:58,38.19,0.232,1.168,0
2025-01-01 00:09:59,40.04,0.19,1.152,0
2025-01-01 00:10:00,39.1,0.108,0.937,0
2025-01-01 00:10:01,57.3,0.73,1.326,1
2025-01-01 00:10:02,40.59,0.158,0.998,0
2025-01-01 00:10:03,60.5,0.853,1.435,1
2025-01-01 00:10:04,63.63,0.883,1.17,1
2025-01-01 00:10:05,38.27,0.241,0.889,0
2025-01-01 00:10:06,40.29,0.222,0.994,0
2025-01-01 00:10:07,38.29,0.217,0.918,0
2025-01-01 00:10:08,60.52,0.645,1.139,1
2025-01-01 00:10:09,42.16,0.15,1.07,0
2025-01-01 00:10:10,55.0,0.642,1.507,1
2025-01-01 00:10:11,56.98,0.83,1.509,1
2025-01-01 00:10:12,41.87,0.145,0.99,0
2025-01-01 00:10:13,55.78,0.742,1.605,1
2025-01-01 00:10:14,61.89,0.708,1.24,1
2025-01-01 00:10:15,38.7,0.203,1.108,0
2025-01-01 00:10:16,40.88,0.214,1.041,0
2025-01-01 00:10:17,60.62,0.703,1.485,1
2025-01-01 00:10:18,64.41,0.743,1.573,1
2025-01-01 00:10:19,39.29,0.221,0.833,0
2025-01-01 00:10:20,39.44,0.108,1.061,0
2025-01-01 00:10:21,40.75,0.162,1.052,0
2025-01-01 00:10:22,59.34,0.689,1.478,1
2025-01-01 00:10:23,43.27,0.208,0.925,0
2025-01-01 00:10:24,64.28,0.626,1.513,1
2025-01-01 00:10:25,40.81,0.214,0.991,0
2025-01-01 00:10:26,60.14,0.706,1.434,1
2025-01-01 00:10:27,60.38,0.765,1.333,1
2025-01-01 00:10:28,43.44,0.215,0.978,0
2025-01-01 00:10:29,36.95,0.202,0.923,0
2025-01-01 00:10:30,59.44,0.66,1.426,1
2025-01-01 00:10:31,37.96,0.116,0.944,0
2025-01-01 00:10:32,41.0,0.198,1.049,0
2025-01-01 00:10:33,36.26,0.263,0.834,0
2025-01-01 00:10:34,39.51,0.181,1.013,0
2025-01-01 00:10:35,59.65,0.799,1.721,1
2025-01-01 00:10:36,41.84,0.185,1.088,0
2025-01-01 00:10:37,60.81,0.634,1.336,1
2025-01-01 00:10:38,64.52,0.58,1.27,1
2025-01-01 00:10:39,63.5,0.728,1.655,1
2025-01-01 00:10:40,39.88,0.245,0.892,0
2025-01-01 00:10:41,38.88,0.217,0.975,0
2025-01-01 00:10:42,35.61,0.234,1.045,0
2025-01-01 00:10:43,66.61,0.733,1.286,1
2025-01-01 00:10:44,38.29,0.169,1.006,0
2025-01-01 00:10:45,58.31,0.714,1.401,1
2025-01-01 00:10:46,61.06,0.59,1.454,1
2025-01-01 00:10:47,58.27,0.671,1.437,1
2025-01-01 00:10:48,41.12,0.25,0.979,0
2025-01-01 00:10:49,36.56,0.167,1.041,0
2025-01-01 00:10:50,39.2,0.137,0.989,0
2025-01-01 00:10:51,41.93,0.226,1.057,0
2025-01-01 00:10:52,61.11,0.758,1.135,1
2025-01-01 00:10:53,62.75,0.544,1.33,1
2025-01-01 00:10:54,41.1,0.275,1.002,0
2025-01-01 00:10:55,58.14,0.875,1.318,1
2025-01-01 00:10:56,38.21,0.16,1.042,0
2025-01-01 00:10:57,55.92,0.831,1.618,1
2025-01-01 00:10:58,40.98,0.314,1.147,0
2025-01-01 00:10:59,39.81,0.123,0.961,0
2025-01-01 00:11:00,59.27,0.617,1.207,1
2025-01-01 00:11:01,38.67,0.203,0.884,0
2025-01-01 00:11:02,54.9,0.795,1.339,1
2025-01-01 00:11:03,61.77,0.879,1.282,1
2025-01-01 00:11:04,37.12,0.277,0.9,0
2025-01-01 00:11:05,59.89,0.667,1.425,1
2025-01-01 00:11:06,59.93,0.612,1.563,1
2025-01-01 00:11:07,64.57,0.826,1.427,1
2025-01-01 00:11:08,55.12,0.653,1.427,1
2025-01-01 00:11:09,43.18,0.239,0.902,0
2025-01-01 00:11:10,60.59,0.847,1.379,1
2025-01-01 00:11:11,42.16,0.246,0.869,0
2025-01-01 00:11:12,63.21,0.757,1.238,1
2025-01-01 00:11:13,43.33,0.217,1.047,0
2025-01-01 00:11:14,39.61,0.239,1.11,0
2025-01-01 00:11:15,41.34,0.121,0.896,0
2025-01-01 00:11:16,41.03,0.159,0.809,0
2025-01-01 00:11:17,44.34,0.277,0.948,0
2025-01-01 00:11:18,60.04,0.701,1.173,1
2025-01-01 00:11:19,37.1,0.18,0.911,0
2025-01-01 00:11:20,55.71,0.649,1.139,1
2025-01-01 00:11:21,56.02,0.549,1.523,1
2025-01-01 00:11:22,40.16,0.172,0.746,0
2025-01-01 00:11:23,54.37,0.598,1.599,1
2025-01-01 00:11:24,37.68,0.261,0.994,0
2025-01-01 00:11:25,39.93,0.216,1.043,0
2025-01-01 00:11:26,34.88,0.293,1.058,0
2025-01-01 00:11:27,52.28,0.772,1.565,1
2025-01-01 00:11:28,61.17,0.771,1.452,1
2025-01-01 00:11:29,43.15,0.19,1.035,0
2025-01-01 00:11:30,43.41,0.203,1.02,0
2025-01-01 00:11:31,39.72,0.234,1.108,0
2025-01-01 00:11:32,58.92,0.565,1.553,1
2025-01-01 00:11:33,38.37,0.205,0.976,0
2025-01-01 00:11:34,40.85,0.264,0.989,0
2025-01-01 00:11:35,62.34,0.675,1.48,1
2025-01-01 00:11:36,38.38,0.257,1.166,0
2025-01-01 00:11:37,38.91,0.182,1.142,0
2025-01-01 00:11:38,41.88,0.293,0.965,0
2025-01-01 00:11:39,39.03,0.207,1.012,0
2025-01-01 00:11:40,63.82,0.853,1.42,1
2025-01-01 00:11:41,44.06,0.272,0.998,0
2025-01-01 00:11:42,56.14,0.584,1.543,1
2025-01-01 00:11:43,58.1,0.799,1.415,1
2025-01-01 00:11:44,55.4,0.795,1.279,1
2025-01-01 00:11:45,42.02,0.253,0.987,0
2025-01-01 00:11:46,38.15,0.236,1.036,0
2025-01-01 00:11:47,61.03,0.846,1.787,1
2025-01-01 00:11:48,42.99,0.192,1.125,0
2025-01-01 00:11:49,39.01,0.242,0.93,0
2025-01-01 00:11:50,38.63,0.251,1.035,0
2025-01-01 00:11:51,37.82,0.146,1.122,0
2025-01-01 00:11:52,56.91,0.568,1.391,1
2025-01-01 00:11:53,41.82,0.204,1.205,0
2025-01-01 00:11:54,38.19,0.222,1.151,0
2025-01-01 00:11:55,36.61,0.249,0.992,0
2025-01-01 00:11:56,39.79,0.228,0.947,0
2025-01-01 00:11:57,42.69,0.276,1.039,0
2025-01-01 00:11:58,63.78,0.868,1.65,1
2025-01-01 00:11:59,41.3,0.247,0.714,0
2025-01-01 00:12:00,57.57,0.691,1.197,1
2025-01-01 00:12:01,60.33,0.759,1.263,1
2025-01-01 00:12:02,38.66,0.182,1.046,0
2025-01-01 00:12:03,60.19,0.525,1.292,1
2025-01-01 00:12:04,39.97,0.147,1.008,0
2025-01-01 00:12:05,40.99,0.277,0.707,0
2025-01-01 00:12:06,39.91,0.247,1.023,0
2025-01-01 00:12:07,40.73,0.28,1.036,0
2025-01-01 00:12:08,42.43,0.23,1.038,0
2025-01-01 00:12:09,39.47,0.231,1.122,0
2025-01-01 00:12:10,36.44,0.179,1.073,0
2025-01-01 00:12:11,37.13,0.149,1.116,0
2025-01-01 00:12:12,40.76,0.203,0.972,0
2025-01-01 00:12:13,39.78,0.219,1.255,0
2025-01-01 00:12:14,56.76,0.617,1.479,1
2025-01-01 00:12:15,38.3,0.268,0.988,0
2025-01-01 00:12:16,38.62,0.201,0.964,0
2025-01-01 00:12:17,41.73,0.182,0.955,0
2025-01-01 00:12:18,39.22,0.213,0.916,0
2025-01-01 00:12:19,59.23,0.566,1.462,1
2025-01-01 00:12:20,40.57,0.193,1.084,0
2025-01-01 00:12:21,43.33,0.161,1.072,0
2025-01-01 00:12:22,40.1,0.294,0.994,0
2025-01-01 00:12:23,41.3,0.208,1.107,0
2025-01-01 00:12:24,41.3,0.209,0.968,0
2025-01-01 00:12:25,39.1,0.278,1.115,0
2025-01-01 00:12:26,59.18,0.767,1.378,1
2025-01-01 00:12:27,43.18,0.219,0.866,0
2025-01-01 00:12:28,39.09,0.168,0.985,0
2025-01-01 00:12:29,43.98,0.148,0.981,0
2025-01-01 00:12:30,43.35,0.17,0.785,0
2025-01-01 00:12:31,62.58,0.78,1.348,1
2025-01-01 00:12:32,54.62,0.766,1.312,1
2025-01-01 00:12:33,38.04,0.176,0.97,0
2025-01-01 00:12:34,57.34,0.645,1.325,1
2025-01-01 00:12:35,64.97,0.802,1.323,1
2025-01-01 00:12:36,38.17,0.26,0.972,0
2025-01-01 00:12:37,39.7,0.137,0.936,0
2025-01-01 00:12:38,39.97,0.193,0.953,0
2025-01-01 00:12:39,40.0,0.184,0.885,0
2025-01-01 00:12:40,43.01,0.271,1.136,0
2025-01-01 00:12:41,59.12,0.858,1.46,1
2025-01-01 00:12:42,60.82,0.736,1.477,1
2025-01-01 00:12:43,59.72,0.565,1.375,1
2025-01-01 00:12:44,59.09,0.703,1.608,1
2025-01-01 00:12:45,62.95,0.82,1.46,1
2025-01-01 00:12:46,56.05,0.649,1.442,1
2025-01-01 00:12:47,38.52,0.235,0.964,0
2025-01-01 00:12:48,66.57,0.605,1.671,1
2025-01-01 00:12:49,59.92,0.642,1.43,1
2025-01-01 00:12:50,33.77,0.201,0.935,0
2025-01-01 00:12:51,55.51,0.878,1.601,1
2025-01-01 00:12:52,44.19,0.182,1.117,0
2025-01-01 00:12:53,39.63,0.16,1.038,0
2025-01-01 00:12:54,37.39,0.118,1.087,0
2025-01-01 00:12:55,61.66,0.574,1.567,1
2025-01-01 00:12:56,65.86,0.548,1.419,1
2025-01-01 00:12:57,52.31,0.769,1.314,1
2025-01-01 00:12:58,41.23,0.256,0.975,0
2025-01-01 00:12:59,39.44,0.17,1.002,0
2025-01-01 00:13:00,59.67,0.751,1.507,1
2025-01-01 00:13:01,59.48,0.767,1.326,1
2025-01-01 00:13:02,41.6,0.232,1.088,0
2025-01-01 00:13:03,39.87,0.162,1.096,0
2025-01-01 00:13:04,38.4,0.2,1.056,0
2025-01-01 00:13:05,59.1,0.757,1.514,1
2025-01-01 00:13:06,64.09,0.518,1.413,1
2025-01-01 00:13:07,61.04,0.665,1.554,1
2025-01-01 00:13:08,38.08,0.16,1.055,0
2025-01-01 00:13:09,37.49,0.259,1.129,0
2025-01-01 00:13:10,41.38,0.144,0.937,0
2025-01-01 00:13:11,43.48,0.157,1.106,0
2025-01-01 00:13:12,41.19,0.26,0.922,0
2025-01-01 00:13:13,63.97,0.801,1.498,1
2025-01-01 00:13:14,41.21,0.227,1.019,0
2025-01-01 00:13:15,57.57,0.491,1.459,1
2025-01-01 00:13:16,43.91,0.259,1.109,0
2025-01-01 00:13:17,42.6,0.147,1.069,0
2025-01-01 00:13:18,58.38,0.662,1.401,1
2025-01-01 00:13:19,40.41,0.18,1.011,0
2025-01-01 00:13:20,57.04,0.945,1.481,1
2025-01-01 00:13:21,66.53,0.748,1.611,1
2025-01-01 00:13:22,43.14,0.244,0.95,0
2025-01-01 00:13:23,40.96,0.14,1.083,0
2025-01-01 00:13:24,63.24,0.665,1.363,1
2025-01-01 00:13:25,70.07,0.638,1.457,1
2025-01-01 00:13:26,64.87,0.867,1.587,1
2025-01-01 00:13:27,40.29,0.208,1.116,0
2025-01-01 00:13:28,61.63,0.585,1.641,1
2025-01-01 00:13:29,64.18,0.8,1.647,1
2025-01-01 00:13:30,39.74,0.211,1.161,0
2025-01-01 00:13:31,61.19,0.639,1.676,1
2025-01-01 00:13:32,60.42,0.748,1.494,1
2025-01-01 00:13:33,40.17,0.227,1.138,0
2025-01-01 00:13:34,65.6,0.667,1.347,1
2025-01-01 00:13:35,39.02,0.207,1.139,0
2025-01-01 00:13:36,42.39,0.203,1.005,0
2025-01-01 00:13:37,63.76,0.739,1.428,1
2025-01-01 00:13:38,54.94,0.684,1.436,1
2025-01-01 00:13:39,40.61,0.233,1.161,0
2025-01-01 00:13:40,44.7,0.168,0.851,0
2025-01-01 00:13:41,58.56,0.752,1.648,1
2025-01-01 00:13:42,55.29,0.618,1.304,1
2025-01-01 00:13:43,63.76,0.7,1.175,1
2025-01-01 00:13:44,40.15,0.232,0.931,0
2025-01-01 00:13:45,41.26,0.218,0.923,0
2025-01-01 00:13:46,41.15,0.267,1.062,0
2025-01-01 00:13:47,58.76,0.755,1.259,1
2025-01-01 00:13:48,41.8,0.171,1.034,0
2025-01-01 00:13:49,57.98,0.703,1.17,1
2025-01-01 00:13:50,39.24,0.141,1.039,0
2025-01-01 00:13:51,57.65,0.626,1.306,1
2025-01-01 00:13:52,40.17,0.158,0.904,0
2025-01-01 00:13:53,39.3,0.184,1.168,0
2025-01-01 00:13:54,39.74,0.235,0.914,0
2025-01-01 00:13:55,56.93,0.873,1.326,1
2025-01-01 00:13:56,40.99,0.338,1.178,0
2025-01-01 00:13:57,58.02,0.732,1.448,1
2025-01-01 00:13:58,37.89,0.145,1.066,0
2025-01-01 00:13:59,38.08,0.206,1.215,0
2025-01-01 00:14:00,39.98,0.143,0.998,0
2025-01-01 00:14:01,62.26,0.812,1.366,1
2025-01-01 00:14:02,46.26,0.251,1.077,0
2025-01-01 00:14:03,36.85,0.189,0.942,0
2025-01-01 00:14:04,40.03,0.194,1.02,0
2025-01-01 00:14:05,61.62,0.644,1.423,1
2025-01-01 00:14:06,58.52,0.684,1.307,1
2025-01-01 00:14:07,38.39,0.248,1.06,0
2025-01-01 00:14:08,62.09,0.899,1.387,1
2025-01-01 00:14:09,37.14,0.174,0.938,0
2025-01-01 00:14:10,39.87,0.353,0.943,0
2025-01-01 00:14:11,44.02,0.174,1.027,0
2025-01-01 00:14:12,66.23,0.867,1.328,1
2025-01-01 00:14:13,39.43,0.199,0.945,0
2025-01-01 00:14:14,38.08,0.152,1.077,0
2025-01-01 00:14:15,60.16,0.62,1.17,1
2025-01-01 00:14:16,38.93,0.285,0.942,0
2025-01-01 00:14:17,56.83,0.659,1.223,1
2025-01-01 00:14:18,39.59,0.222,0.875,0
2025-01-01 00:14:19,57.39,0.819,1.745,1
2025-01-01 00:14:20,39.15,0.132,0.987,0
2025-01-01 00:14:21,37.66,0.136,0.926,0
2025-01-01 00:14:22,39.94,0.231,1.188,0
2025-01-01 00:14:23,35.8,0.328,1.11,0
2025-01-01 00:14:24,41.42,0.212,0.829,0
2025-01-01 00:14:25,63.3,0.636,1.347,1
2025-01-01 00:14:26,67.18,0.93,1.106,1
2025-01-01 00:14:27,36.65,0.111,0.918,0
2025-01-01 00:14:28,40.82,0.257,1.07,0
2025-01-01 00:14:29,39.7,0.14,1.046,0
2025-01-01 00:14:30,58.28,0.709,1.472,1
2025-01-01 00:14:31,42.33,0.193,1.113,0
2025-01-01 00:14:32,62.56,0.742,1.036,1
2025-01-01 00:14:33,61.0,0.883,1.522,1
2025-01-01 00:14:34,56.38,0.528,1.236,1
2025-01-01 00:14:35,39.64,0.221,1.172,0
2025-01-01 00:14:36,40.22,0.171,1.019,0
2025-01-01 00:14:37,61.9,0.57,1.437,1
2025-01-01 00:14:38,45.1,0.194,1.072,0
2025-01-01 00:14:39,40.23,0.155,0.897,0
2025-01-01 00:14:40,36.75,0.202,1.036,0
2025-01-01 00:14:41,36.44,0.1,1.165,0
2025-01-01 00:14:42,60.03,0.718,1.338,1
2025-01-01 00:14:43,64.5,0.754,1.277,1
2025-01-01 00:14:44,61.25,0.751,1.238,1
2025-01-01 00:14:45,43.21,0.165,1.019,0
2025-01-01 00:14:46,40.09,0.169,0.998,0
2025-01-01 00:14:47,40.96,0.277,1.03,0
2025-01-01 00:14:48,41.08,0.296,0.864,0
2025-01-01 00:14:49,40.71,0.314,0.826,0
2025-01-01 00:14:50,58.1,0.627,1.601,1
2025-01-01 00:14:51,36.83,0.217,0.957,0
2025-01-01 00:14:52,34.69,0.204,0.996,0
2025-01-01 00:14:53,38.94,0.162,0.833,0
2025-01-01 00:14:54,61.48,0.632,1.443,1
2025-01-01 00:14:55,40.14,0.112,1.068,0
2025-01-01 00:14:56,60.51,0.791,1.742,1
2025-01-01 00:14:57,63.29,0.748,1.37,1
2025-01-01 00:14:58,38.15,0.341,0.978,0
2025-01-01 00:14:59,38.47,0.205,1.004,0
2025-01-01 00:15:00,37.15,0.206,0.874,0
2025-01-01 00:15:01,62.38,0.669,1.598,1
2025-01-01 00:15:02,35.75,0.236,0.973,0
2025-01-01 00:15:03,60.14,0.692,1.319,1
2025-01-01 00:15:04,40.24,0.184,0.922,0
2025-01-01 00:15:05,42.95,0.146,1.084,0
2025-01-01 00:15:06,60.24,0.638,1.601,1
2025-01-01 00:15:07,41.95,0.242,1.143,0
2025-01-01 00:15:08,64.37,0.687,1.327,1
2025-01-01 00:15:09,40.89,0.182,0.976,0
2025-01-01 00:15:10,38.16,0.232,0.704,0
2025-01-01 00:15:11,55.04,0.626,1.434,1
2025-01-01 00:15:12,59.13,0.802,1.61,1
2025-01-01 00:15:13,39.49,0.22,1.125,0
2025-01-01 00:15:14,40.2,0.122,1.065,0
2025-01-01 00:15:15,54.86,0.743,1.22,1
2025-01-01 00:15:16,63.89,0.742,1.345,1
2025-01-01 00:15:17,62.53,0.765,1.15,1
2025-01-01 00:15:18,41.97,0.236,0.81,0
2025-01-01 00:15:19,40.91,0.223,1.106,0
2025-01-01 00:15:20,57.51,0.528,1.203,1
2025-01-01 00:15:21,60.96,0.599,1.393,1
2025-01-01 00:15:22,40.12,0.26,0.9,0
2025-01-01 00:15:23,63.81,0.671,1.637,1
2025-01-01 00:15:24,64.56,0.793,1.528,1
2025-01-01 00:15:25,58.04,0.737,1.468,1
2025-01-01 00:15:26,41.19,0.228,0.93,0
2025-01-01 00:15:27,41.36,0.303,0.869,0
2025-01-01 00:15:28,41.56,0.25,1.167,0
2025-01-01 00:15:29,38.28,0.245,1.011,0
2025-01-01 00:15:30,60.33,0.646,1.263,1
2025-01-01 00:15:31,64.8,0.71,1.635,1
2025-01-01 00:15:32,60.13,0.821,1.266,1
2025-01-01 00:15:33,40.08,0.072,1.138,0
2025-01-01 00:15:34,60.14,0.686,1.548,1
2025-01-01 00:15:35,41.52,0.232,1.024,0
2025-01-01 00:15:36,60.76,0.538,1.349,1
2025-01-01 00:15:37,39.74,0.132,0.873,0
2025-01-01 00:15:38,41.95,0.058,1.09,0
2025-01-01 00:15:39,38.71,0.22,1.01,0
2025-01-01 00:15:40,39.24,0.21,1.155,0
2025-01-01 00:15:41,55.98,0.799,1.715,1
2025-01-01 00:15:42,62.26,0.875,1.317,1
2025-01-01 00:15:43,38.89,0.203,1.074,0
2025-01-01 00:15:44,60.13,0.798,1.417,1
2025-01-01 00:15:45,42.68,0.131,1.012,0
2025-01-01 00:15:46,41.99,0.192,1.012,0
2025-01-01 00:15:47,56.74,0.622,1.42,1
2025-01-01 00:15:48,42.44,0.189,0.953,0
2025-01-01 00:15:49,56.6,0.634,1.545,1
2025-01-01 00:15:50,58.33,0.605,1.44,1
2025-01-01 00:15:51,62.22,0.797,1.299,1
2025-01-01 00:15:52,64.13,0.654,1.158,1
2025-01-01 00:15:53,43.16,0.122,0.808,0
2025-01-01 00:15:54,36.66,0.116,1.077,0
2025-01-01 00:15:55,66.35,0.65,1.255,1
2025-01-01 00:15:56,53.79,0.551,1.438,1
2025-01-01 00:15:57,55.98,0.615,1.355,1
2025-01-01 00:15:58,58.58,0.69,1.324,1
2025-01-01 00:15:59,61.22,0.525,1.221,1
2025-01-01 00:16:00,40.44,0.057,1.207,0
2025-01-01 00:16:01,58.56,0.668,1.329,1
2025-01-01 00:16:02,42.37,0.086,0.939,0
2025-01-01 00:16:03,40.87,0.146,1.085,0
2025-01-01 00:16:04,41.37,0.257,0.84,0
2025-01-01 00:16:05,40.19,0.204,1.022,0
2025-01-01 00:16:06,36.83,0.193,1.112,0
2025-01-01 00:16:07,64.0,0.654,1.424,1
2025-01-01 00:16:08,39.87,0.236,1.17,0
2025-01-01 00:16:09,65.66,0.47,1.405,1
2025-01-01 00:16:10,42.74,0.2,0.963,0
2025-01-01 00:16:11,64.21,0.697,1.583,1
2025-01-01 00:16:12,42.92,0.123,1.016,0
2025-01-01 00:16:13,40.85,0.238,1.182,0
2025-01-01 00:16:14,40.44,0.156,1.015,0
2025-01-01 00:16:15,55.07,0.654,1.108,1
2025-01-01 00:16:16,41.98,0.15,1.143,0
2025-01-01 00:16:17,41.62,0.191,0.813,0
2025-01-01 00:16:18,41.01,0.307,1.112,0
2025-01-01 00:16:19,63.88,0.653,1.442,1
2025-01-01 00:16:20,37.65,0.204,1.148,0
2025-01-01 00:16:21,61.87,0.561,1.531,1
2025-01-01 00:16:22,60.27,0.714,1.214,1
2025-01-01 00:16:23,41.34,0.139,0.937,0
2025-01-01 00:16:24,40.82,0.175,1.127,0
2025-01-01 00:16:25,41.87,0.183,0.953,0
2025-01-01 00:16:26,40.52,0.172,1.024,0
2025-01-01 00:16:27,42.12,0.122,0.91,0
2025-01-01 00:16:28,38.72,0.17,1.033,0
2025-01-01 00:16:29,37.6,0.272,1.242,0
2025-01-01 00:16:30,64.24,0.738,1.603,1
2025-01-01 00:16:31,57.93,0.912,1.21,1
2025-01-01 00:16:32,55.59,0.694,1.214,1
2025-01-01 00:16:33,38.86,0.363,1.141,0
2025-01-01 00:16:34,57.07,0.708,1.481,1
2025-01-01 00:16:35,42.58,0.208,1.018,0
2025-01-01 00:16:36,67.13,0.677,1.475,1
2025-01-01 00:16:37,44.01,0.097,1.068,0
2025-01-01 00:16:38,40.0,0.181,0.816,0
2025-01-01 00:16:39,39.94,0.163,0.811,0
2025-01-01 00:16:40,60.5,0.655,1.374,1
2025-01-01 00:16:41,64.71,0.68,1.352,1
2025-01-01 00:16:42,39.47,0.128,1.152,0
2025-01-01 00:16:43,58.4,0.51,1.109,1
2025-01-01 00:16:44,41.49,0.12,1.01,0
2025-01-01 00:16:45,63.05,0.905,1.365,1
2025-01-01 00:16:46,39.44,0.207,0.985,0
2025-01-01 00:16:47,42.45,0.269,0.885,0
2025-01-01 00:16:48,63.83,0.643,1.22,1
2025-01-01 00:16:49,43.25,0.123,0.984,0
2025-01-01 00:16:50,41.89,0.202,0.903,0
2025-01-01 00:16:51,61.22,0.857,1.281,1
2025-01-01 00:16:52,37.86,0.203,1.044,0
2025-01-01 00:16:53,43.59,0.189,1.061,0
2025-01-01 00:16:54,66.1,0.681,1.287,1
2025-01-01 00:16:55,60.61,0.823,1.469,1
2025-01-01 00:16:56,66.32,0.895,1.285,1
2025-01-01 00:16:57,41.25,0.133,1.007,0
2025-01-01 00:16:58,38.06,0.214,0.894,0
2025-01-01 00:16:59,37.1,0.094,0.929,0
2025-01-01 00:17:00,46.46,0.213,1.145,0
2025-01-01 00:17:01,40.67,0.208,0.878,0
2025-01-01 00:17:02,40.41,0.206,0.806,0
2025-01-01 00:17:03,36.44,0.11,0.764,0
2025-01-01 00:17:04,56.98,0.727,1.701,1
2025-01-01 00:17:05,40.96,0.198,1.163,0
2025-01-01 00:17:06,38.81,0.151,1.095,0
2025-01-01 00:17:07,57.15,0.667,1.438,1
2025-01-01 00:17:08,34.22,0.252,1.07,0
2025-01-01 00:17:09,64.96,0.726,1.368,1
2025-01-01 00:17:10,36.63,0.264,1.146,0
2025-01-01 00:17:11,62.42,0.819,1.397,1
2025-01-01 00:17:12,58.57,0.792,1.371,1
